CLASSIFICADOR,F1,PRECISAO,REVOGACAO,TESTE [s] ,TREINAMENTO [s]
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'euclidean', 'n_neighbors': 15, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.001994609832763672,0.001995086669921875
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.1, 'max_features': 1.0, 'max_samples': 0.5, 'n_estimators': 100, 'random_state': 1}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.04986715316772461,0.29372453689575195
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'leaf_size': 45, 'metric': 'sqeuclidean', 'n_neighbors': 15, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.001994609832763672,0.0019953250885009766
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'leaf_size': 45, 'metric': 'l1', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.002991914749145508,0.0019943714141845703
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 30, 'metric': 'l2', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019953250885009766,0.0019948482513427734
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 30, 'metric': 'l2', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019943714141845703,0.0019953250885009766
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'leaf_size': 30, 'metric': 'sqeuclidean', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.001995563507080078,0.00498652458190918
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'leaf_size': 45, 'metric': 'braycurtis', 'n_neighbors': 15, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0029926300048828125,0.0029921531677246094
"Envelope Elíptico: {'assume_centered': False, 'contamination': 0.0001, 'random_state': 1, 'support_fraction': 0.8}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019948482513427734,0.04687309265136719
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'euclidean', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0009980201721191406,0.001995086669921875
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'leaf_size': 45, 'metric': 'sqeuclidean', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019948482513427734,0.0019941329956054688
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'correlation', 'n_neighbors': 10, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.000997304916381836,0.0019948482513427734
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'euclidean', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019941329956054688,0.0019953250885009766
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'minkowski', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0029916763305664062,0.0039899349212646484
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'manhattan', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.001994609832763672,0.0019953250885009766
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'leaf_size': 30, 'metric': 'sqeuclidean', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019943714141845703,0.0029916763305664062
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'braycurtis', 'n_neighbors': 10, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.001995086669921875,0.0019943714141845703
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'chebyshev', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0049855709075927734,0.0029931068420410156
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'minkowski', 'n_neighbors': 10, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019943714141845703,0.000997304916381836
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'minkowski', 'n_neighbors': 15, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.004988431930541992,0.0019948482513427734
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'minkowski', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.002991914749145508,0.0009970664978027344
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'minkowski', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.002991199493408203,0.0019941329956054688
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'chebyshev', 'n_neighbors': 15, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.00797891616821289,0.0019943714141845703
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'chebyshev', 'n_neighbors': 10, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0069806575775146484,0.001994609832763672
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'canberra', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.001995086669921875,0.0019941329956054688
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'chebyshev', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0009965896606445312,0.003990888595581055
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 30, 'metric': 'minkowski', 'n_neighbors': 15, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.001994609832763672,0.005984306335449219
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'cityblock', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.002992391586303711,0.0009963512420654297
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 30, 'metric': 'minkowski', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.00399017333984375,0.0029926300048828125
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'correlation', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0009982585906982422,0.0029921531677246094
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 30, 'metric': 'minkowski', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.004987239837646484,0.003989696502685547
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'cosine', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0009968280792236328,0.002991914749145508
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'minkowski', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0009965896606445312,0.00598454475402832
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'correlation', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.001995086669921875,0.0019948482513427734
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'chebyshev', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0049860477447509766,0.0029926300048828125
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'correlation', 'n_neighbors': 15, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019941329956054688,0.003988504409790039
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'braycurtis', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019958019256591797,0.001993417739868164
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'l2', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019943714141845703,0.0019943714141845703
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 30, 'metric': 'sqeuclidean', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.005984783172607422,0.0019941329956054688
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'euclidean', 'n_neighbors': 15, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019943714141845703,0.004986763000488281
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'euclidean', 'n_neighbors': 10, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019943714141845703,0.000997781753540039
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 30, 'metric': 'sqeuclidean', 'n_neighbors': 15, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019948482513427734,0.000995635986328125
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.001994609832763672,0.002992868423461914
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'l2', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0009961128234863281,0.002992868423461914
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'minkowski', 'n_neighbors': 10, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.004987239837646484,0.003989219665527344
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'braycurtis', 'n_neighbors': 10, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019953250885009766,0.001993894577026367
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 30, 'metric': 'sqeuclidean', 'n_neighbors': 10, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019943714141845703,0.001995086669921875
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'minkowski', 'n_neighbors': 15, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.000997781753540039,0.002991914749145508
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'sqeuclidean', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.002992391586303711,0.0029916763305664062
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'sqeuclidean', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019948482513427734,0.001994609832763672
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'braycurtis', 'n_neighbors': 15, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0029914379119873047,0.0019943714141845703
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'braycurtis', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0039899349212646484,0.0029921531677246094
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 30, 'metric': 'minkowski', 'n_neighbors': 10, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.001992940902709961,0.001995563507080078
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 45, 'metric': 'cosine', 'n_neighbors': 15, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019943714141845703,0.0019948482513427734
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 30, 'metric': 'l2', 'n_neighbors': 10, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.001993894577026367,0.0029926300048828125
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'canberra', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.001994609832763672,0.003988742828369141
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 15, 'metric': 'sqeuclidean', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0029916763305664062,0.0019948482513427734
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'correlation', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0009975433349609375,0.0019931793212890625
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'leaf_size': 45, 'metric': 'euclidean', 'n_neighbors': 10, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019953250885009766,0.001994609832763672
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'chebyshev', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019948482513427734,0.0019948482513427734
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'chebyshev', 'n_neighbors': 15, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.00498652458190918,0.001994609832763672
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'cityblock', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019958019256591797,0.0009970664978027344
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'chebyshev', 'n_neighbors': 10, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0029914379119873047,0.0009975433349609375
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 30, 'metric': 'braycurtis', 'n_neighbors': 10, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.002991914749145508,0.0019943714141845703
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 30, 'metric': 'braycurtis', 'n_neighbors': 15, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0039899349212646484,0.001994609832763672
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'chebyshev', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019943714141845703,0.001995086669921875
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 30, 'metric': 'braycurtis', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.001994609832763672,0.001994609832763672
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 30, 'metric': 'braycurtis', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019943714141845703,0.001995086669921875
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'l2', 'n_neighbors': 10, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019941329956054688,0.002993345260620117
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'l2', 'n_neighbors': 15, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0009982585906982422,0.0029916763305664062
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'l2', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.001994609832763672,0.0009975433349609375
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'l2', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019948482513427734,0.0019943714141845703
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 30, 'metric': 'canberra', 'n_neighbors': 10, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.003989219665527344,0.0019941329956054688
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 30, 'metric': 'canberra', 'n_neighbors': 15, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0009963512420654297,0.0019953250885009766
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 30, 'metric': 'canberra', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0009963512420654297,0.004986286163330078
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'minkowski', 'n_neighbors': 10, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.002992391586303711,0.001994609832763672
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'minkowski', 'n_neighbors': 15, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019948482513427734,0.006981611251831055
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'minkowski', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.009973287582397461,0.006980419158935547
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'minkowski', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.003988742828369141,0.002992391586303711
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 30, 'metric': 'canberra', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019948482513427734,0.0019948482513427734
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 30, 'metric': 'chebyshev', 'n_neighbors': 10, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0029916763305664062,0.001994609832763672
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 30, 'metric': 'chebyshev', 'n_neighbors': 15, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019943714141845703,0.000997304916381836
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 30, 'metric': 'chebyshev', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019948482513427734,0.003989458084106445
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 15, 'metric': 'sqeuclidean', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.002991199493408203,0.0029926300048828125
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 15, 'metric': 'sqeuclidean', 'n_neighbors': 15, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.00698089599609375,0.0029926300048828125
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'cosine', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0029916763305664062,0.0009975433349609375
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'cosine', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.004987955093383789,0.0019936561584472656
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'manhattan', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.004987001419067383,0.0019941329956054688
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'minkowski', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.003988981246948242,0.0019943714141845703
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'correlation', 'n_neighbors': 10, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.001995086669921875,0.001994609832763672
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'l2', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.001993894577026367,0.001995086669921875
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'l2', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.001995086669921875,0.0039882659912109375
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'l2', 'n_neighbors': 15, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0029921531677246094,0.0019941329956054688
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'l2', 'n_neighbors': 10, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019943714141845703,0.001994609832763672
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'l1', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019941329956054688,0.0029921531677246094
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'correlation', 'n_neighbors': 15, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.002991199493408203,0.0019953250885009766
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'correlation', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019941329956054688,0.003989696502685547
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'cosine', 'n_neighbors': 10, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019943714141845703,0.001995086669921875
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'cosine', 'n_neighbors': 15, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.004987478256225586,0.001994609832763672
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'minkowski', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.001994609832763672,0.001994609832763672
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 15, 'metric': 'sqeuclidean', 'n_neighbors': 10, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019943714141845703,0.0019943714141845703
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'chebyshev', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019948482513427734,0.0019948482513427734
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'euclidean', 'n_neighbors': 10, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.003989696502685547,0.0019941329956054688
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'euclidean', 'n_neighbors': 15, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0029926300048828125,0.001993894577026367
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'euclidean', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.003988981246948242,0.005984067916870117
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'euclidean', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.001994609832763672,0.002991199493408203
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'euclidean', 'n_neighbors': 5, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0029921531677246094,0.0025031566619873047
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'euclidean', 'n_neighbors': 20, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.001994609832763672,0.003989458084106445
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'euclidean', 'n_neighbors': 15, 'novelty': True}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.008976221084594727,0.002991914749145508
